"Date of Download: 2024-02-27_17:32:04"
"Search Parameters: Data Level:all  Trait List:  Trial List:1375,1367,1425,1353,1428,1356,1426,1352,1355,1430,1354,1376,1368,1424  Accession List:  Plot List:  Plant List:  Location List:46,37,45,22,25,38,26,44  Year List:2022,2023  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Canopy Reflectance - Blue - reflectance ratio|CO_321:0501191","Canopy Reflectance - Green - reflectance ratio|CO_321:0501192","Canopy Reflectance - NIR - reflectance ratio|CO_321:0501193","Canopy Reflectance - Red - reflectance ratio|CO_321:0501190","Canopy Reflectance - Red Edge - reflectance ratio|CO_321:0501189","Grain moisture content - %|CO_321:0001198","Grain test weight - g/l|CO_321:0001210","Grain yield - kg/ha|CO_321:0001218","Heading time - Julian date (JD)|CO_321:0001233","Lodging incidence - 0-9 percentage scale|CO_321:0001282","Maturity time - spike estimation - Julian date (JD)|CO_321:0501101","Plant height - cm|CO_321:0001301","Powdery midlew plant response - 0-10 response scale|CO_321:0501026","notes"
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","239320","19-12659","","plot","307083","YT_Stp_22-550","1","1","550","4","27","test","","1638,2022-06-14 00:00:00-0000","2806,2022-06-14 00:00:00-0000","7271,2022-06-14 00:00:00-0000","4446,2022-06-14 00:00:00-0000","5320,2022-06-14 00:00:00-0000","12.7","788.2","6162.22","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","240350","19-8449","","plot","306711","YT_Stp_22-551","1","1","551","5","27","test","","1203,2022-06-14 00:00:00-0000","2204,2022-06-14 00:00:00-0000","7206,2022-06-14 00:00:00-0000","3880,2022-06-14 00:00:00-0000","4941,2022-06-14 00:00:00-0000","12.8","776.33","6139.9","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","271366","2020-14872","IL2020-14872","plot","307268","YT_Stp_22-552","1","1","552","6","27","test","","2075,2022-06-14 00:00:00-0000","3577,2022-06-14 00:00:00-0000","9268,2022-06-14 00:00:00-0000","5783,2022-06-14 00:00:00-0000","7032,2022-06-14 00:00:00-0000","12.6","803.86","5764.11","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","240558","18-17905","","plot","307012","YT_Stp_22-553","1","1","553","7","27","test","","1171,2022-06-14 00:00:00-0000","2189,2022-06-14 00:00:00-0000","7230,2022-06-14 00:00:00-0000","3939,2022-06-14 00:00:00-0000","5028,2022-06-14 00:00:00-0000","12.2","790.05","7103.71","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","271734","2020-1919","IL2020-1919","plot","307288","YT_Stp_22-554","1","1","554","8","27","test","","1493.5,2022-06-14 00:00:00-0000","2629,2022-06-14 00:00:00-0000","7650,2022-06-14 00:00:00-0000","4383,2022-06-14 00:00:00-0000","5462.5,2022-06-14 00:00:00-0000","12.3","775.72","6635.37","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","271217","2020-13354","IL2020-13354","plot","306805","YT_Stp_22-555","1","1","555","9","27","test","","1333,2022-06-14 00:00:00-0000","2449,2022-06-14 00:00:00-0000","7277,2022-06-14 00:00:00-0000","4105,2022-06-14 00:00:00-0000","5226,2022-06-14 00:00:00-0000","12.3","806.19","5446.37","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","292273","IL16LCSDH-06-T-2661-39","","plot","306957","YT_Stp_22-559","2","2","559","10","27","test","","1803,2022-06-14 00:00:00-0000","2995,2022-06-14 00:00:00-0000","7983,2022-06-14 00:00:00-0000","4779,2022-06-14 00:00:00-0000","5859,2022-06-14 00:00:00-0000","12.5","794.03","6130.41","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","271090","2020-1149","IL2020-1149","plot","306966","YT_Stp_22-56","2","2","56","11","3","test","","1819,2022-06-14 00:00:00-0000","2988,2022-06-14 00:00:00-0000","7628.5,2022-06-14 00:00:00-0000","4721,2022-06-14 00:00:00-0000","5719.5,2022-06-14 00:00:00-0000","12.1","770.15","5704.82","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","272141","2020-6116","IL2020-6116","plot","306850","YT_Stp_22-560","2","2","560","11","27","test","","1162,2022-06-14 00:00:00-0000","2072,2022-06-14 00:00:00-0000","6725,2022-06-14 00:00:00-0000","3611,2022-06-14 00:00:00-0000","4611,2022-06-14 00:00:00-0000","12.2","797.66","6358.78","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","239888","19-23350","","plot","306739","YT_Stp_22-561","2","2","561","12","27","test","","1344,2022-06-14 00:00:00-0000","2472,2022-06-14 00:00:00-0000","7697.5,2022-06-14 00:00:00-0000","4263,2022-06-14 00:00:00-0000","5498,2022-06-14 00:00:00-0000","11.8","788.99","6742.63","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","240115","19-27478","","plot","307171","YT_Stp_22-562","2","2","562","13","27","test","","1166,2022-06-14 00:00:00-0000","2154,2022-06-14 00:00:00-0000","6819,2022-06-14 00:00:00-0000","3721,2022-06-14 00:00:00-0000","4745,2022-06-14 00:00:00-0000","12.2","795.12","6420.22","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","240184","19-3269","","plot","306846","YT_Stp_22-563","2","2","563","14","27","test","","1632,2022-06-14 00:00:00-0000","2810,2022-06-14 00:00:00-0000","7989.5,2022-06-14 00:00:00-0000","4639,2022-06-14 00:00:00-0000","5792.5,2022-06-14 00:00:00-0000","12.1","795.49","6389.09","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","292385","IL16LCSDH-06-T-2661-12","","plot","306881","YT_Stp_22-564","2","2","564","15","27","test","","1265,2022-06-14 00:00:00-0000","2260,2022-06-14 00:00:00-0000","6592,2022-06-14 00:00:00-0000","3698,2022-06-14 00:00:00-0000","4750,2022-06-14 00:00:00-0000","12.2","779.91","6358.78","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","271857","2020-3205","IL2020-3205","plot","306738","YT_Stp_22-565","2","2","565","16","27","test","","1689,2022-06-14 00:00:00-0000","2914,2022-06-14 00:00:00-0000","7269,2022-06-14 00:00:00-0000","4557,2022-06-14 00:00:00-0000","5440,2022-06-14 00:00:00-0000","12","761.68","5634.34","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","239476","19-14856","","plot","306948","YT_Stp_22-566","2","2","566","17","27","test","","1686,2022-06-14 00:00:00-0000","2837,2022-06-14 00:00:00-0000","7311,2022-06-14 00:00:00-0000","4469,2022-06-14 00:00:00-0000","5423,2022-06-14 00:00:00-0000","12.1","773.95","6642.81","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","272418","2020-9376","IL2020-9376","plot","306799","YT_Stp_22-567","2","2","567","18","27","test","","1458,2022-06-14 00:00:00-0000","2566.5,2022-06-14 00:00:00-0000","6954,2022-06-14 00:00:00-0000","4123,2022-06-14 00:00:00-0000","5097,2022-06-14 00:00:00-0000","12.1","770.15","6227.64","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","239601","19-17467","","plot","306941","YT_Stp_22-568","2","2","568","18","28","test","","1447,2022-06-14 00:00:00-0000","2512,2022-06-14 00:00:00-0000","7256,2022-06-14 00:00:00-0000","4089,2022-06-14 00:00:00-0000","5235.5,2022-06-14 00:00:00-0000","12.3","790.95","6857.82","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","271693","2020-17445","IL2020-17445","plot","306704","YT_Stp_22-569","2","2","569","17","28","test","","1134,2022-06-14 00:00:00-0000","2080,2022-06-14 00:00:00-0000","6608,2022-06-14 00:00:00-0000","3535,2022-06-14 00:00:00-0000","4643,2022-06-14 00:00:00-0000","11.9","798.73","6403.63","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","272078","2020-5315","IL2020-5315","plot","306861","YT_Stp_22-57","2","2","57","12","3","test","","1495,2022-06-14 00:00:00-0000","2639,2022-06-14 00:00:00-0000","7685,2022-06-14 00:00:00-0000","4433,2022-06-14 00:00:00-0000","5614,2022-06-14 00:00:00-0000","12","797.11","5541.97","","","","","","Looks good (Operator: jrutkoski, Time: )"
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","239799","19-21846","","plot","306802","YT_Stp_22-570","2","2","570","16","28","test","","1886,2022-06-14 00:00:00-0000","3204,2022-06-14 00:00:00-0000","8047,2022-06-14 00:00:00-0000","5059,2022-06-14 00:00:00-0000","6114,2022-06-14 00:00:00-0000","12.3","806.19","6044.7","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","272408","2020-927","IL2020-927","plot","307018","YT_Stp_22-571","2","2","571","15","28","test","","1538,2022-06-14 00:00:00-0000","2712,2022-06-14 00:00:00-0000","6846,2022-06-14 00:00:00-0000","4206,2022-06-14 00:00:00-0000","5181,2022-06-14 00:00:00-0000","12","773.07","5626.64","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","240306","19-6946","IL19-6946,WSC 2346","plot","306651","YT_Stp_22-572","2","2","572","14","28","test","","1416,2022-06-14 00:00:00-0000","2462,2022-06-14 00:00:00-0000","6837,2022-06-14 00:00:00-0000","3983,2022-06-14 00:00:00-0000","4927,2022-06-14 00:00:00-0000","11.8","771.32","5963.45","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","292448","IL16LCSDH-05-T-2660-3","","plot","306894","YT_Stp_22-573","2","2","573","13","28","test","","1254,2022-06-14 00:00:00-0000","2183,2022-06-14 00:00:00-0000","6557,2022-06-14 00:00:00-0000","3656,2022-06-14 00:00:00-0000","4604,2022-06-14 00:00:00-0000","11.8","811.72","5963.45","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","240550","18-16828","","plot","307005","YT_Stp_22-574","2","2","574","12","28","test","","1572,2022-06-14 00:00:00-0000","2744,2022-06-14 00:00:00-0000","7914,2022-06-14 00:00:00-0000","4582,2022-06-14 00:00:00-0000","5718,2022-06-14 00:00:00-0000","12.3","789.68","5891.29","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","240558","18-17905","","plot","307036","YT_Stp_22-575","2","2","575","11","28","test","","1252,2022-06-14 00:00:00-0000","2277,2022-06-14 00:00:00-0000","7073,2022-06-14 00:00:00-0000","3946,2022-06-14 00:00:00-0000","4988,2022-06-14 00:00:00-0000","12","784.46","6534.91","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","271793","2020-2403","IL2020-2403","plot","306824","YT_Stp_22-576","2","2","576","10","28","test","","1668,2022-06-14 00:00:00-0000","2912,2022-06-14 00:00:00-0000","7913,2022-06-14 00:00:00-0000","4734,2022-06-14 00:00:00-0000","5791,2022-06-14 00:00:00-0000","12.3","789.68","6336.2","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","271163","2020-12665","IL2020-12665","plot","307203","YT_Stp_22-58","2","2","58","13","3","test","","1962,2022-06-14 00:00:00-0000","3196,2022-06-14 00:00:00-0000","7820,2022-06-14 00:00:00-0000","4969,2022-06-14 00:00:00-0000","5911.5,2022-06-14 00:00:00-0000","12.2","784.98","6228.23","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","271427","2020-15423","IL2020-15423","plot","306718","YT_Stp_22-580","1","1","580","9","28","test","","1677,2022-06-14 00:00:00-0000","2822,2022-06-14 00:00:00-0000","7426,2022-06-14 00:00:00-0000","4486,2022-06-14 00:00:00-0000","5480,2022-06-14 00:00:00-0000","12","799.64","5549.67","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","239662","19-19146","","plot","307096","YT_Stp_22-581","1","1","581","8","28","test","","1853,2022-06-14 00:00:00-0000","3207,2022-06-14 00:00:00-0000","8345,2022-06-14 00:00:00-0000","5113,2022-06-14 00:00:00-0000","6272,2022-06-14 00:00:00-0000","12.6","794.94","6475.06","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","292171","IL16LCSDH-06-T-2661-228","","plot","306689","YT_Stp_22-582","1","1","582","7","28","test","","1271,2022-06-14 00:00:00-0000","2275,2022-06-14 00:00:00-0000","7219,2022-06-14 00:00:00-0000","3850,2022-06-14 00:00:00-0000","5036,2022-06-14 00:00:00-0000","12.5","773.67","7844.79","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","240197","19-3538","","plot","307152","YT_Stp_22-583","1","1","583","6","28","test","","1497,2022-06-14 00:00:00-0000","2636,2022-06-14 00:00:00-0000","7160,2022-06-14 00:00:00-0000","4313,2022-06-14 00:00:00-0000","5285,2022-06-14 00:00:00-0000","12.4","767.7","6420.92","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","292370","IL16LCSDH-04-T-2659-231","","plot","307141","YT_Stp_22-584","1","1","584","5","28","test","","1210,2022-06-14 00:00:00-0000","2192,2022-06-14 00:00:00-0000","7408.5,2022-06-14 00:00:00-0000","3904,2022-06-14 00:00:00-0000","5058,2022-06-14 00:00:00-0000","12.5","813.12","5602.33","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","270991","2020-10278","IL2020-10278","plot","307153","YT_Stp_22-585","1","1","585","4","28","test","","1660,2022-06-14 00:00:00-0000","2921,2022-06-14 00:00:00-0000","7922,2022-06-14 00:00:00-0000","4710,2022-06-14 00:00:00-0000","5819,2022-06-14 00:00:00-0000","12.7","797.13","6360.75","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","239201","19-10136","","plot","306784","YT_Stp_22-586","1","1","586","3","28","test","","1910,2022-06-14 00:00:00-0000","3212,2022-06-14 00:00:00-0000","8069,2022-06-14 00:00:00-0000","5076,2022-06-14 00:00:00-0000","6058,2022-06-14 00:00:00-0000","12.6","806.41","6192.21","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","272256","2020-7369","IL2020-7369","plot","307043","YT_Stp_22-587","1","1","587","2","28","test","","1787,2022-06-14 00:00:00-0000","3038,2022-06-14 00:00:00-0000","7716,2022-06-14 00:00:00-0000","4817,2022-06-14 00:00:00-0000","5773,2022-06-14 00:00:00-0000","12.6","787.3","6612.67","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","292187","IL16LCSDH-01-T-863-58","","plot","307249","YT_Stp_22-588","1","1","588","1","28","test","","1518,2022-06-14 00:00:00-0000","2725,2022-06-14 00:00:00-0000","7737,2022-06-14 00:00:00-0000","4538,2022-06-14 00:00:00-0000","5635,2022-06-14 00:00:00-0000","13.4","812.57","6832.41","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","240370","19-8870","","plot","306884","YT_Stp_22-589","1","1","589","1","29","test","","1642,2022-06-14 00:00:00-0000","2874,2022-06-14 00:00:00-0000","8000,2022-06-14 00:00:00-0000","4827,2022-06-14 00:00:00-0000","5896,2022-06-14 00:00:00-0000","13.2","801.72","6392.65","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","272151","2020-6201","IL2020-6201","plot","307202","YT_Stp_22-59","2","2","59","14","3","test","","1524,2022-06-14 00:00:00-0000","2641,2022-06-14 00:00:00-0000","7450.5,2022-06-14 00:00:00-0000","4376,2022-06-14 00:00:00-0000","5439,2022-06-14 00:00:00-0000","12.4","781.69","6214.04","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","239542","19-16152","","plot","307120","YT_Stp_22-590","1","1","590","2","29","test","","1785,2022-06-14 00:00:00-0000","3045,2022-06-14 00:00:00-0000","7915,2022-06-14 00:00:00-0000","4921,2022-06-14 00:00:00-0000","5923,2022-06-14 00:00:00-0000","12.8","791.66","6559.4","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","272119","2020-5827","IL2020-5827","plot","306700","YT_Stp_22-591","1","1","591","3","29","test","","1993,2022-06-14 00:00:00-0000","3341,2022-06-14 00:00:00-0000","8120,2022-06-14 00:00:00-0000","5189,2022-06-14 00:00:00-0000","6159.5,2022-06-14 00:00:00-0000","13","784.52","6559.58","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","240496","18-13756","","plot","307023","YT_Stp_22-592","1","1","592","4","29","test","","1354,2022-06-14 00:00:00-0000","2444,2022-06-14 00:00:00-0000","7428,2022-06-14 00:00:00-0000","4147,2022-06-14 00:00:00-0000","5202.5,2022-06-14 00:00:00-0000","12.8","798.04","5781.43","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","292504","IL16LCSDH-10-T-2665-70","","plot","306837","YT_Stp_22-593","1","1","593","5","29","test","","1837.5,2022-06-14 00:00:00-0000","3070,2022-06-14 00:00:00-0000","8148.5,2022-06-14 00:00:00-0000","4998.5,2022-06-14 00:00:00-0000","5966,2022-06-14 00:00:00-0000","12.5","799.12","6497.78","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","240619","18-4910","","plot","306754","YT_Stp_22-594","1","1","594","6","29","test","","1594,2022-06-14 00:00:00-0000","2725,2022-06-14 00:00:00-0000","7333,2022-06-14 00:00:00-0000","4472,2022-06-14 00:00:00-0000","5429,2022-06-14 00:00:00-0000","12.5","797.85","6520.74","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","239339","19-12849","","plot","306984","YT_Stp_22-595","1","1","595","7","29","test","","2034,2022-06-14 00:00:00-0000","3481,2022-06-14 00:00:00-0000","9115,2022-06-14 00:00:00-0000","5598,2022-06-14 00:00:00-0000","6822,2022-06-14 00:00:00-0000","12.3","801.11","6681.39","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","239502","19-15330","","plot","307180","YT_Stp_22-596","1","1","596","8","29","test","","1720,2022-06-14 00:00:00-0000","2929,2022-06-14 00:00:00-0000","8056,2022-06-14 00:00:00-0000","4830.5,2022-06-14 00:00:00-0000","5919,2022-06-14 00:00:00-0000","12.8","789.1","6643.3","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","239206","19-10168","","plot","306712","YT_Stp_22-597","1","1","597","9","29","test","","1477,2022-06-14 00:00:00-0000","2632,2022-06-14 00:00:00-0000","7487,2022-06-14 00:00:00-0000","4335,2022-06-14 00:00:00-0000","5438,2022-06-14 00:00:00-0000","12.4","809.65","5432.5","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","292357","IL16LCSDH-02-T-864-29","","plot","307162","YT_Stp_22-6","1","1","6","6","1","test","","2141,2022-06-14 00:00:00-0000","3526,2022-06-14 00:00:00-0000","8416,2022-06-14 00:00:00-0000","5377,2022-06-14 00:00:00-0000","6372,2022-06-14 00:00:00-0000","12.5","772.4","6972.29","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","240676","18-9724","","plot","306638","YT_Stp_22-60","2","2","60","15","3","test","","1710,2022-06-14 00:00:00-0000","2864,2022-06-14 00:00:00-0000","7342,2022-06-14 00:00:00-0000","4487,2022-06-14 00:00:00-0000","5487,2022-06-14 00:00:00-0000","12","795.85","6211.63","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","239345","19-12926","IL19-12926","plot","307159","YT_Stp_22-601","2","2","601","10","29","test","","1746,2022-06-14 00:00:00-0000","2998,2022-06-14 00:00:00-0000","8088,2022-06-14 00:00:00-0000","4874,2022-06-14 00:00:00-0000","5936,2022-06-14 00:00:00-0000","12.4","794.4","6543.52","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","240301","19-6704","","plot","306675","YT_Stp_22-602","2","2","602","11","29","test","","1412,2022-06-14 00:00:00-0000","2537,2022-06-14 00:00:00-0000","7344,2022-06-14 00:00:00-0000","4236,2022-06-14 00:00:00-0000","5306,2022-06-14 00:00:00-0000","12.2","769.76","7026.92","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","240000","19-25464","","plot","306862","YT_Stp_22-603","2","2","603","12","29","test","","1984,2022-06-14 00:00:00-0000","3289,2022-06-14 00:00:00-0000","8474,2022-06-14 00:00:00-0000","5213,2022-06-14 00:00:00-0000","6366,2022-06-14 00:00:00-0000","12.2","784.98","6520.06","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","292491","IL16LCSDH-04-T-2659-20","","plot","306945","YT_Stp_22-604","2","2","604","13","29","test","","1098,2022-06-14 00:00:00-0000","1975,2022-06-14 00:00:00-0000","6284,2022-06-14 00:00:00-0000","3351,2022-06-14 00:00:00-0000","4371,2022-06-14 00:00:00-0000","12.2","793.86","6097.68","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","271741","2020-2010","IL2020-2010","plot","306705","YT_Stp_22-605","2","2","605","14","29","test","","1824,2022-06-14 00:00:00-0000","3002.5,2022-06-14 00:00:00-0000","7546,2022-06-14 00:00:00-0000","4678,2022-06-14 00:00:00-0000","5606,2022-06-14 00:00:00-0000","12.1","785.35","6196.88","","","","","",""
